permalink,name,market,status,funding_total_usd
/organization/apavanashiappasilk,A.P Avanashiappa Silk,retail,operating," 96,932 "
/organization/a-p-pharma,A.P.Pharma,biotechnology,operating," 3,21,42,818 "
/organization/a1-software-group,A1 Software Group,business productivity,operating," 20,000 "
/organization/a10-networks,A10 Networks,communications hardware,operating," 11,80,00,000 "
/organization/a123systems,A123 Systems,batteries,operating," 50,28,60,000 "
/organization/a2zlogix,A2Zlogix,advertising,operating," 2,50,00,000 "
/organization/a8-digital-music,A8 Digital Music,music,operating," 5,00,00,000 "
/organization/aa-carpooling-website,AA Carpooling Website,curated web,operating," 16,23,640 "
/organization/aa-party,AA Party,mobile,operating," 16,474 "
/organization/aaipharma-services,AAIPharma Services,biotechnology,operating," 2,00,00,000 "
/organization/aampp,AAMPP,music,operating," 3,50,000 "
/organization/aarden-pharmaceuticals,Aarden Pharmaceuticals,biotechnology,closed," 5,00,000 "
/organization/aardvark,Aardvark,search,acquired," 60,00,000 "
/organization/aarki,Aarki,advertising,operating, -   
/organization/aaron-andrews-apparel,Aaron Andrews Apparel,fashion,operating, -   
/organization/aasonn,Aasonn,human resources,operating," 2,00,00,000 "
/organization/aastrom-biosciences,Aastrom Biosciences,biotechnology,operating," 4,00,00,000 "
/organization/aatag,aaTag,social media,operating," 1,51,022 "
/organization/aava-mobile,Aava Mobile,mobile,operating," 42,60,000 "
/organization/aavya-health,Aavya Health,health care information technology,operating, -   
/organization/ab-microfinance-bank-nigeria,AB Microfinance Bank Nigeria,finance,operating," 49,00,000 "
/organization/ab-tasty,AB Tasty,analytics,operating," 14,12,834 "
/organization/ab-jb-properties-and-services,ab&jb properties and services,real estate,operating, -   
/organization/aba-english,ABA English,education,operating," 33,56,695 "
/organization/abaad-embodied-design-llc,Abaad Embodied Design LLC,3d,operating, -   
/organization/abacast-inc,Abacast,analytics,acquired," 5,00,000 "
/organization/abacus-e-media,Abacus e-Media,software,operating," 34,09,315 "
/organization/abacus-labs,Abacus Labs,software,operating," 35,00,000 "
/organization/abakan-inc,Abakan,clean technology,operating," 42,11,031 "
/organization/abakus,Abakus,advertising platforms,operating," 8,25,000 "
/organization/abaris-investment-management,ABARIS Investment Management,financial services,operating, -   
/organization/abattis-bioceuticals,Abattis Bioceuticals,biotechnology,operating," 4,00,988 "
/organization/abaxia,Abaxia,software,acquired," 17,70,000 "
/organization/abaxx-technology,abaXX Technology,software,operating," 45,40,000 "
/organization/abazab,Abazab,curated web,operating," 44,00,000 "
/organization/abb,ABB,technology,operating," 27,00,000 "
/organization/abbey-pharma,Abbey Pharma,pharmaceuticals,operating," 33,55,282 "
/organization/abbeypost,AbbeyPost,e-commerce,operating," 8,75,000 "
/organization/abbott,Abbott Labs,health and wellness,operating," 67,90,000 "
/organization/abbyy-language-services,ABBYY Language Services,business services,operating," 3,75,000 "
/organization/abc-live,ABC Live,advertising,closed," 25,000 "
/organization/abcam,Abcam,events,operating," 7,87,99,653 "
/organization/abcdexperts,abcdexperts,social media,operating," 1,47,000 "
/organization/abcelex-technologies,AbCelex Technologies,biotechnology,operating," 20,00,000 "
/organization/abcellute,Abcellute,biotechnology,operating," 8,05,908 "
/organization/abcodia,Abcodia,biotechnology,operating," 16,22,347 "
/organization/abes-market,Abe's Market,e-commerce,operating," 1,91,48,000 "
/organization/abeelo,Abeelo,fashion,operating," 90,000 "
/organization/abelite-design-automation-inc,"Abelite Design Automation, Inc",eda tools,operating, -   
/organization/abeo,abeo,health care,operating," 20,12,700 "
/organization/abeona-therapeutics,Abeona Therapeutics,biotechnology,operating," 43,50,000 "
/organization/abfit-products,ABFIT Products,medical,operating, -   
/organization/abgenomics,AbGenomics,biotechnology,operating," 3,96,10,000 "
/organization/abide-therapeutics,Abide Therapeutics,biotechnology,operating," 22,50,180 "
/organization/abigail-stewart,Abigail Stewart,fashion,operating," 60,000 "
/organization/ability-dynamics,Ability Dynamics,health care,operating," 15,00,000 "
/organization/ability-network,ABILITY Network,health care,operating," 58,30,00,000 "
/organization/abilto,AbilTo,health care,operating," 90,00,000 "
/organization/abine,Abine,curated web,operating," 64,67,283 "
/organization/abingdon-health,Abingdon Health,health care,operating," 81,40,565 "
/organization/abiogenix,Abiogenix,fitness,operating, -   
/organization/abionic,Abionic,nanotechnology,operating," 39,86,362 "
/organization/abiquo,Abiquo,virtualization,operating," 2,55,60,400 "
/organization/abiquo-group,Abiquo Group,cloud infrastructure,operating," 1,41,30,737 "
/organization/abizinabox,aBIZinaBOX,accounting,operating," 5,00,000 "
/organization/adventure-bucket-list,ABL,online travel,operating, -   
/organization/abl-farms,ABL Farms,sales and marketing,operating," 1,50,000 "
/organization/ablative-solutions,Ablative Solutions,biotechnology,operating," 2,59,30,577 "
/organization/able-device,Able Device,m2m,operating," 50,000 "
/organization/able-imaging,Able Imaging,health and wellness,operating," 5,00,000 "
/organization/able-planet,Able Planet,hardware + software,operating," 1,20,05,448 "
/organization/ablesky,AbleSky,software,operating," 12,73,000 "
/organization/ablexis,Ablexis,biotechnology,operating," 1,20,00,000 "
/organization/abloomy,Abloomy,cloud computing,operating," 30,00,000 "
/organization/ablynx,Ablynx,biotechnology,operating," 9,83,29,011 "
/organization/abo-data,ABO Data,enterprise software,operating," 10,00,000 "
/organization/abodo,ABODO,search,operating," 15,95,000 "
/organization/abound-solar,Abound Solar,solar,operating," 51,00,00,000 "
/organization/aboutme,about.me,identity management,operating," 1,70,87,500 "
/organization/aboutone,AboutOne,curated web,operating," 41,39,407 "
/organization/aboutourwork-com,AboutOurWork,business services,operating, -   
/organization/aboutus-org,AboutUs.org,curated web,operating," 76,18,249 "
/organization/above-all-software,Above All Software,software,operating," 21,00,000 "
/organization/above-security,Above Security,information security,operating," 25,00,000 "
/organization/above-solutions,ABOVE Solutions,software,operating," 4,50,000 "
/organization/abpathfinder,ABPathfinder,health and wellness,operating," 9,60,000 "
/organization/abraresto,AbraResto,social media platforms,operating," 15,00,000 "
/organization/abril,Abril,education,operating," 42,20,00,000 "
/organization/abroad101,Abroad101,education,operating," 50,000 "
/organization/abs,ABS,health care,operating," 1,32,500 "
/organization/abs-medical,ABS Medical,medical,operating, -   
/organization/iphase3,Absio,software,operating," 27,57,346 "
/organization/absmaterials,ABSMaterials,clean technology,operating," 42,50,000 "
/organization/absolicon-solar-concentrator,Absolicon Solar Concentrator,clean technology,operating," 6,61,000 "
/organization/absolutdata,AbsolutData,analytics,operating," 2,00,00,000 "
/organization/absolute-antibody,Absolute Antibody,health and wellness,operating," 12,87,963 "
/organization/absolute-commerce,Absolute Commerce,software,operating," 2,00,000 "
/organization/absorption-pharmaceuticals,Absorption Pharmaceuticals,biotechnology,operating," 12,00,000 "
/organization/absynth-biologics,Absynth Biologics,biotechnology,operating," 12,87,963 "
/organization/abt-molecular-imaging,ABT Molecular Imaging,health care,operating," 2,83,64,818 "
/organization/abundance-generation,Abundance Generation,finance,operating," 45,45,754 "
/organization/abusix,abusix,software,operating," 13,00,000 "
/organization/abyz,Abyz,curated web,operating, -   
/organization/abzena,Abzena,biotechnology,operating," 3,43,00,806 "
/organization/ac-immune-sa,AC Immune SA,biotechnology,operating," 2,20,09,460 "
/organization/acacia,Acacia,apps,operating," 15,000 "
/organization/acacia-communications,Acacia Communications,web hosting,operating," 2,30,00,000 "
/organization/acacia-interactive,Acacia Interactive,software,operating," 7,62,000 "
/organization/acacia-living,Acacia Living,health and wellness,operating," 23,38,650 "
/organization/acacia-pharma,Acacia Pharma,biotechnology,operating," 3,35,00,000 "
/organization/acacia-research,Acacia Research,finance,operating," 24,46,00,000 "
/organization/acacia-semiconductor,ACACIA Semiconductor,semiconductors,operating," 3,68,000 "
/organization/academia-rfid,Academia RFID,consulting,operating," 44,99,999 "
/organization/academia-edu,Academia.edu,social media,operating," 1,78,00,000 "
/organization/academic-earth,Academic Earth,video,acquired, -   
/organization/academica,Academica,consulting,operating, -   
/organization/academix-direct-go-internet-media,AcademixDirect,advertising,operating," 1,00,00,000 "
/organization/academize,Academize,education,operating, -   
/organization/academy-of-inovation,Academy of Inovation,social media,operating," 50,000 "
/organization/acadia-pharmaceuticals,ACADIA Pharmaceuticals,health care,operating," 10,13,85,000 "
/organization/acadiasoft,AcadiaSoft,finance,operating," 40,00,000 "
/organization/acal-energy,ACAL Energy,clean technology,operating," 1,64,24,363 "
/organization/acal-enterprise-solutions,Acal Enterprise Solutions,information technology,operating," 1,07,20,178 "
/organization/acamica,Acamica,entrepreneur,operating," 1,31,568 "
/organization/acarix,Acarix,health care,operating," 47,10,960 "
/organization/acb-india-limited,ACB (India) Limited,mining technologies,operating," 2,50,90,000 "
/organization/beijing-accb-biotech-ltd,ACCB Biotech Ltd.,biotechnology,operating," 7,70,416 "
/organization/acccess-technology-solutions,Acccess Technology Solutions,e-commerce,operating," 2,54,78,613 "
/organization/accedian-networks,Accedian Networks,mobile,operating," 3,10,40,000 "
/organization/accedo-broadband,Accedo,television,operating," 12,70,000 "
/organization/accel-diagnostics,Accel Diagnostics,medical devices,operating, -   
/organization/accela,Accela,software,operating," 5,00,00,000 "
/organization/accelalox,Accelalox,biotechnology,operating," 4,30,000 "
/organization/accelera,Accelera,technology,operating," 30,33,472 "
/organization/accelera-mobile-broadband,Accelera Mobile Broadband,mobile,operating, -   
/organization/accelerate-diagnostics,Accelerate Diagnostics,medical devices,operating," 6,30,16,244 "
/organization/accelerate-mobile-apps,Accelerate Mobile Apps,mobile,operating," 1,50,000 "
/organization/accelerated-io,Accelerated IO,software,operating," 32,55,325 "
/organization/accelerated-orthopedic-technologies,Accelerated Orthopedic Technologies,health care,closed," 1,50,000 "
/organization/accelerated-vision-group,Accelerated Vision Group,analytics,operating," 85,00,000 "
/organization/accelereach,Accelereach,social media,operating," 50,000 "
/organization/accelerize-new-media,Accelerize New Media,enterprise software,operating," 40,45,500 "
/organization/acceleron-pharma,Acceleron Pharma,biotechnology,operating," 11,37,01,127 "
/organization/accelgolf,AccelGolf,finance,closed," 4,57,282 "
/organization/accelitec,Accelitec,software,operating," 57,05,841 "
/organization/accella-learning-llc,Accella Learning,software,operating, -   
/organization/accellion,Accellion,enterprise software,operating," 1,34,10,901 "
/organization/accellos,Accellos,transportation,operating," 2,85,00,000 "
/organization/accelops,AccelOps,cloud management,operating," 2,50,00,000 "
/organization/fasterweb,AcceloWeb,curated web,acquired, -   
/organization/accendo-technologies,Accendo Technologies,software,operating," 15,60,000 "
/organization/accendo-therapeutics,Accendo Therapeutics,health and wellness,operating," 40,00,000 "
/organization/accent,Accent,semiconductors,operating," 2,02,09,960 "
/organization/accent-custom-finishings-design-center,Accent Custom Finishings & Design Center,retail,operating, -   
/organization/accentia-biopharmaceuticals-inc,Accentia Biopharmaceuticals Inc,health and wellness,operating," 7,75,000 "
/organization/accentium-web,Accentium Web,curated web,operating," 20,00,000 "
/organization/accenx-technologies,Accenx Technologies,software,acquired," 15,00,000 "
/organization/accept-software,Accept Software,career management,acquired," 2,53,05,000 "
/organization/acceptd,Acceptd,software,operating," 30,20,000 "
/organization/accera,Accera,biotechnology,operating," 13,85,81,610 "
/organization/accertify,Accertify,security,acquired," 71,31,124 "
/organization/access-bill-pay-services,ACCESS Bill Pay Services,payments,operating, -   
/organization/access-closure,Access Closure,health care,acquired," 1,37,93,098 "
/organization/access-information-management,Access Information Management,enterprise software,operating, -   
/organization/access-intelligence,Access Intelligence,news,operating," 73,80,000 "
/organization/access-media,Access Media 3,security,operating," 3,00,00,000 "
/organization/access-mediquip,Access MediQuip,health care,operating," 4,69,00,000 "
/organization/access-mobile,Access Mobile,mobile,operating," 3,52,500 "
/organization/accessnetwork,Access Network,advertising,operating," 32,00,000 "
/organization/access-northeast,Access Northeast,services,acquired," 19,99,998 "
/organization/access-point,Access Point,brand marketing,operating," 45,00,000 "
/organization/access-psychiatry-solutions,Access Psychiatry Solutions,biotechnology,operating," 2,50,000 "
/organization/access-scientific,Access Scientific,health care,acquired," 2,13,76,001 "
/organization/access-uk,Access UK,finance,operating," 8,01,57,014 "
/organization/accessbio,Accessbio,biotechnology,operating," 1,20,00,000 "
/organization/accessdata,AccessData,enterprise software,operating," 4,50,00,000 "
/organization/accesspay,AccessPay,finance,operating, -   
